"Story","Title","Result","Date","Stability","Duration (s)"
"Type manufacturing test","Podam Messaging System should return a Double wrapped value","SUCCESS","2016-08-21T23:35:49.234+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a Float wrapped value","SUCCESS","2016-08-21T23:35:48.668+07:00","0.0","0.04"
"Type manufacturing test","Podam Messaging System should return a Generic Type value","SUCCESS","2016-08-21T23:35:49.077+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a Long wrapped value","SUCCESS","2016-08-21T23:35:48.770+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a Short wrapped value","SUCCESS","2016-08-21T23:35:49.046+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a String value","SUCCESS","2016-08-21T23:35:48.986+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a boolean primitive value","SUCCESS","2016-08-21T23:35:49.203+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a boolean wrapped value","SUCCESS","2016-08-21T23:35:48.892+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a byte primitive value","SUCCESS","2016-08-21T23:35:48.861+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a char primitive value","SUCCESS","2016-08-21T23:35:48.922+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a double primitive value","SUCCESS","2016-08-21T23:35:49.174+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a float primitive value","SUCCESS","2016-08-21T23:35:49.112+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a long primitive value","SUCCESS","2016-08-21T23:35:48.801+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return a short primitive value","SUCCESS","2016-08-21T23:35:48.709+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return an Enum value","SUCCESS","2016-08-21T23:35:48.740+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return an int primitive value","SUCCESS","2016-08-21T23:35:49.016+07:00","0.0","0.03"
"Type manufacturing test","Podam Messaging System should return an integer value","SUCCESS","2016-08-21T23:35:48.831+07:00","0.0","0.03"
"External factory unit test","Podam cannot fill interface attributes if the external factory does not manufacture the right type","SUCCESS","2016-08-21T23:35:46.917+07:00","0.0","0.03"
"Multiple interfaces inheritance test","Podam cannot instantiate interfaces","SUCCESS","2016-08-21T23:35:47.940+07:00","0.0","0.03"
"Multiple interfaces inheritance test","Podam cannot instantiate interfaces which extend Map","SUCCESS","2016-08-21T23:35:47.878+07:00","0.0","0.03"
"Annotations test","Podam should assign exactly the values specified with the @PodamStrategyValue annotation","SUCCESS","2016-08-21T23:35:40.331+07:00","0.0","0.1"
"Annotations test","Podam should assign precise values and lengths when a String is annotated with @PodamStringValue","SUCCESS","2016-08-21T23:35:40.778+07:00","0.0","0.04"
"Factory unit test","Podam should be able to create an abstract class with help of factory","SUCCESS","2016-08-21T23:35:47.238+07:00","0.0","0.03"
"Collections test","Podam should be able to create instances of Concurrent Hash Maps","SUCCESS","2016-08-21T23:35:43.992+07:00","0.0","0.04"
"Collections test","Podam should be able to create instances of Hash Maps","SUCCESS","2016-08-21T23:35:44.082+07:00","0.0","0.08"
"Constructors unit test","Podam should be able to create instances of JAXBElement","SUCCESS","2016-08-21T23:35:45.024+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to create instances of JAXBElements declared as instance variables in a POJO","SUCCESS","2016-08-21T23:35:44.465+07:00","0.0","0.04"
"Collections test","Podam should be able to create instances of Sorted Maps","SUCCESS","2016-08-21T23:35:43.637+07:00","0.0","0.04"
"Constructors unit test","Podam should be able to create instances of abstract POJOs with factory methods which return concrete types","SUCCESS","2016-08-21T23:35:44.940+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to create instances of generic POJOs with factory methods when the concrete type is known","SUCCESS","2016-08-21T23:35:44.674+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to create instances of inner classes","SUCCESS","2016-08-21T23:35:44.533+07:00","0.0","0.03"
"Collections test","Podam should be able to fill in POJOs with raw type collection attributes and default values to Object","SUCCESS","2016-08-21T23:35:43.590+07:00","0.0","0.05"
"Validated pojo test","Podam should be able to fulfill most of the javax Validation framework","SUCCESS","2016-08-21T23:35:49.640+07:00","0.0","0.07"
"Constructors unit test","Podam should be able to instantiate POJOs with immutable Collections","SUCCESS","2016-08-21T23:35:44.431+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to instantiate POJOs with immutable Maps","SUCCESS","2016-08-21T23:35:44.880+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to manufacture POJOs which contain immutable collections","SUCCESS","2016-08-21T23:35:44.561+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to manufacture any type of Lists","SUCCESS","2016-08-21T23:35:44.501+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to manufacture any type of Maps","SUCCESS","2016-08-21T23:35:44.826+07:00","0.0","0.03"
"Constructors unit test","Podam should be able to manufacture instances of the Observable class","SUCCESS","2016-08-21T23:35:44.403+07:00","0.0","0.03"
"Constructors unit test","Podam should choose the fullest constructor when invoked for full data","SUCCESS","2016-08-21T23:35:44.968+07:00","0.0","0.03"
"Constructors unit test","Podam should choose the lightest constructor when the standard manufacturing method is invoked","SUCCESS","2016-08-21T23:35:44.341+07:00","0.0","0.03"
"Random data provider strategy impl initialisation unit test","Podam should correctly generate HashMaps with Long as key type","SUCCESS","2016-08-21T23:35:45.670+07:00","0.0","0.03"
"Constructors unit test","Podam should correctly handle generic collections in constructor with memoization disabled","SUCCESS","2016-08-21T23:35:44.767+07:00","0.0","0.03"
"Constructors unit test","Podam should correctly handle generic collections in constructor with memoization enabled","SUCCESS","2016-08-21T23:35:44.636+07:00","0.0","0.04"
"Extensions test","Podam should create POJOs in accordance with custom data provider strategies","SUCCESS","2016-08-21T23:35:46.445+07:00","0.0","0.03"
"Random data provider strategy impl initialisation unit test","Podam should create POJOs in accordance with custom data provider strategies","SUCCESS","2016-08-21T23:35:45.703+07:00","0.0","0.03"
"Read only complex types test","Podam should create an instance of an Abstract class with a factory method which returns a concrete type even if the concrete type has got read-only attributes. These will be empty.","SUCCESS","2016-08-21T23:35:45.254+07:00","0.0","0.03"
"Constructors unit test","Podam should create instances of POJOs extending generic classes","SUCCESS","2016-08-21T23:35:44.703+07:00","0.0","0.03"
"Extensions test","Podam should fill AttributeMetadata with the attribute name","SUCCESS","2016-08-21T23:35:46.476+07:00","0.0","0.03"
"Podam factory basic types test","Podam should fill Java native types","SUCCESS","2016-08-21T23:35:42.654+07:00","0.0","0.06"
"External factory unit test","Podam should fill POJOs and interface attributes if a full constructor sets the interface attribute value","SUCCESS","2016-08-21T23:35:46.973+07:00","0.0","0.04"
"Podam factory basic types test","Podam should fill POJOs with non default constructors","SUCCESS","2016-08-21T23:35:43.049+07:00","0.0","0.03"
"Abnormal pojos test","Podam should fill POJOs with protected, non default constructors","SUCCESS","2016-08-21T23:35:46.058+07:00","0.0","0.03"
"Abnormal pojos test","Podam should fill POJOs with public, non default constructors","SUCCESS","2016-08-21T23:35:46.001+07:00","0.0","0.03"
"Podam factory basic types test","Podam should fill arrays with elements","SUCCESS","2016-08-21T23:35:42.983+07:00","0.0","0.04"
"Abnormal pojos test","Podam should fill embedded abstract classes if a concrete type has been specified","SUCCESS","2016-08-21T23:35:46.030+07:00","0.0","0.03"
"Podam factory basic types test","Podam should fill in Maps of the containing class type","SUCCESS","2016-08-21T23:35:42.744+07:00","0.0","0.09"
"Read only complex types test","Podam should fill in POJOs which contain internal loops (e.g. objects that reference parents)","SUCCESS","2016-08-21T23:35:45.324+07:00","0.0","0.03"
"Podam factory basic types test","Podam should fill in POJOs which have a circular dependency","SUCCESS","2016-08-21T23:35:43.139+07:00","0.0","0.04"
"Podam factory basic types test","Podam should fill in POJOs with Enums","SUCCESS","2016-08-21T23:35:42.710+07:00","0.0","0.03"
"Collections test","Podam should fill in POJOs with attributes containing wildcards","SUCCESS","2016-08-21T23:35:44.166+07:00","0.0","0.03"
"Podam factory basic types test","Podam should fill in a POJO with basic jvm types","SUCCESS","2016-08-21T23:35:42.869+07:00","0.0","0.06"
"Read only complex types test","Podam should fill in complex (e.g. with more than two generic types), read-only POJOs","SUCCESS","2016-08-21T23:35:45.283+07:00","0.0","0.04"
"Podam factory basic types test","Podam should fill in lists of the containing class type","SUCCESS","2016-08-21T23:35:43.079+07:00","0.0","0.06"
"Read only complex types test","Podam should fill in read-only POJOs","SUCCESS","2016-08-21T23:35:45.355+07:00","0.0","0.03"
"Walk through example unit test","Podam should fill in the Address POJO correctly","SUCCESS","2016-08-21T23:35:50.075+07:00","0.0","0.03"
"Walk through example unit test","Podam should fill in the Bank Account POJO correctly","SUCCESS","2016-08-21T23:35:50.053+07:00","0.0","0.02"
"Walk through example unit test","Podam should fill in the Country POJO correctly","SUCCESS","2016-08-21T23:35:49.882+07:00","0.0","0.03"
"Walk through example unit test","Podam should fill in the Order POJO correctly","SUCCESS","2016-08-21T23:35:49.994+07:00","0.0","0.04"
"Podam factory basic types test","Podam should fill recursive POJOs correctly, including all their fields","SUCCESS","2016-08-21T23:35:43.021+07:00","0.0","0.03"
"Podam factory basic types test","Podam should fill recursive POJOs when invoking the factory population directly","SUCCESS","2016-08-21T23:35:42.955+07:00","0.0","0.03"
"Walk through example unit test","Podam should fill the Article POJO correctly","SUCCESS","2016-08-21T23:35:50.030+07:00","0.0","0.02"
"Walk through example unit test","Podam should fill the Client POJO correctly","SUCCESS","2016-08-21T23:35:49.907+07:00","0.0","0.09"
"Walk through example unit test","Podam should fill the OrderItem POJO correctly","SUCCESS","2016-08-21T23:35:50.100+07:00","0.0","0.02"
"Abnormal pojos test","Podam should fill values invoking children setters accepting a type different from the parent type","SUCCESS","2016-08-21T23:35:45.906+07:00","0.0","0.03"
"Class info test","Podam should generate a ClassInfo which contains information for the setters contained in the POJO","SUCCESS","2016-08-21T23:35:43.413+07:00","0.0","0.0"
"Abnormal pojos test","Podam should generate a non null POJO for Abstract types with a concrete type","SUCCESS","2016-08-21T23:35:46.110+07:00","0.0","0.03"
"Annotations test","Podam should handle POJOs with annotated field and setter","SUCCESS","2016-08-21T23:35:40.491+07:00","0.0","0.04"
"Annotations test","Podam should handle POJOs with constructors that have one or more self references to the POJO class, provided the required constructor is annotated with @PodamConstructor","SUCCESS","2016-08-21T23:35:40.583+07:00","0.0","0.04"
"Collections test","Podam should handle POJOs with no setters and collections in the constructor","SUCCESS","2016-08-21T23:35:43.880+07:00","0.0","0.04"
"Abnormal pojos test","Podam should handle POJOs with private constructors only","SUCCESS","2016-08-21T23:35:46.194+07:00","0.0","0.03"
"Abnormal pojos test","Podam should handle POJOs with self reference constructors but not default constructors without the need for the @PodamConstructor annotation","SUCCESS","2016-08-21T23:35:46.137+07:00","0.0","0.03"
"Singletons test","Podam should handle Singletons with parameters in the static method","SUCCESS","2016-08-21T23:35:48.483+07:00","0.0","0.07"
"Non EJB pojo test","Podam should handle attributes in accordance with custom Class Info Strategies","SUCCESS","2016-08-21T23:35:46.676+07:00","0.0","0.03"
"Inheritance test","Podam should handle basic inheritance scenarios","SUCCESS","2016-08-21T23:35:47.547+07:00","0.0","0.04"
"Boolean unit test","Podam should handle booleans correctly","SUCCESS","2016-08-21T23:35:41.939+07:00","0.0","0.07"
"Annotations test","Podam should handle both native and wrapped boolean values with @PodamBooleanValue annotation","SUCCESS","2016-08-21T23:35:40.108+07:00","0.0","0.05"
"Annotations test","Podam should handle both native and wrapped byte values with @PodamByteValue annotation","SUCCESS","2016-08-21T23:35:40.158+07:00","0.0","0.06"
"Annotations test","Podam should handle both native and wrapped char values with @PodamCharValue annotation","SUCCESS","2016-08-21T23:35:40.220+07:00","0.0","0.06"
"Annotations test","Podam should handle both native and wrapped double values with @PodamDoubleValue annotation","SUCCESS","2016-08-21T23:35:40.283+07:00","0.0","0.05"
"Annotations test","Podam should handle both native and wrapped float values with @PodamFloatValue annotation","SUCCESS","2016-08-21T23:35:40.530+07:00","0.0","0.05"
"Annotations test","Podam should handle both native and wrapped integer values with @PodamIntValue annotation","SUCCESS","2016-08-21T23:35:40.013+07:00","0.0","0.09"
"Annotations test","Podam should handle both native and wrapped long values with @PodamLongValue annotation","SUCCESS","2016-08-21T23:35:40.628+07:00","0.0","0.05"
"Annotations test","Podam should handle both native and wrapped short values with @PodamShortValue annotation","SUCCESS","2016-08-21T23:35:40.682+07:00","0.0","0.05"
"Constructors unit test","Podam should handle classes with generic Key/Value types","SUCCESS","2016-08-21T23:35:44.732+07:00","0.0","0.03"
"Constructors unit test","Podam should handle constructors with generic arrays during Pojo instantiation","SUCCESS","2016-08-21T23:35:44.853+07:00","0.0","0.03"
"Constructors unit test","Podam should handle constructors with multiple generics during Pojo instantiation","SUCCESS","2016-08-21T23:35:44.908+07:00","0.0","0.03"
"Constructors unit test","Podam should handle generics in setters during Pojo instantiation","SUCCESS","2016-08-21T23:35:44.797+07:00","0.0","0.03"
"Constructors unit test","Podam should handle generics in static constructors during POJO instantiation","SUCCESS","2016-08-21T23:35:44.996+07:00","0.0","0.03"
"Constructors unit test","Podam should handle generics in the constructor","SUCCESS","2016-08-21T23:35:44.592+07:00","0.0","0.04"
"Annotations test","Podam should handle immutable POJOs annotated with @PodamConstructor","SUCCESS","2016-08-21T23:35:40.431+07:00","0.0","0.06"
"Collections test","Podam should handle immutable POJOs with generified collections in the constructor","SUCCESS","2016-08-21T23:35:43.918+07:00","0.0","0.07"
"Collections test","Podam should handle immutable Pojos with non generic collections","SUCCESS","2016-08-21T23:35:44.035+07:00","0.0","0.05"
"Podam factory basic types test","Podam should handle immutable non annotated POJOs","SUCCESS","2016-08-21T23:35:42.606+07:00","0.0","0.05"
"Collections test","Podam should handle standard collections","SUCCESS","2016-08-21T23:35:43.682+07:00","0.0","0.2"
"Inheritance test","Podam should handle the manufacturing of POJOs which inherit from other classes","SUCCESS","2016-08-21T23:35:47.681+07:00","0.0","0.03"
"Class unit test","Podam should handle the manufacturing of POJOs with generic types in constructor","SUCCESS","2016-08-21T23:35:42.242+07:00","0.0","0.07"
"Class unit test","Podam should handle the manufacturing of basic types","SUCCESS","2016-08-21T23:35:42.310+07:00","0.0","0.04"
"Class unit test","Podam should handle the manufacturing of generic POJOs","SUCCESS","2016-08-21T23:35:42.349+07:00","0.0","0.03"
"Inheritance test","Podam should manufacture all POJOs in a tree hierarchy","SUCCESS","2016-08-21T23:35:47.588+07:00","0.0","0.09"
"Inheritance test","Podam should manufacture attributes implementing Collection and Map interfaces","SUCCESS","2016-08-21T23:35:47.499+07:00","0.0","0.05"
"Constructors unit test","Podam should manufacture package private POJOs","SUCCESS","2016-08-21T23:35:44.370+07:00","0.0","0.03"
"External factory unit test","Podam should not be able to create instances of an Abstract class even if the POJO has a full constructor","SUCCESS","2016-08-21T23:35:46.819+07:00","0.0","0.03"
"External factory unit test","Podam should not be able to create instances of an Abstract class if the external factory does not provide a concrete implementation","SUCCESS","2016-08-21T23:35:46.887+07:00","0.0","0.03"
"External factory unit test","Podam should not create instances of an interface when given an external factory which does not manufacture the concrete type","SUCCESS","2016-08-21T23:35:46.945+07:00","0.0","0.03"
"External factory unit test","Podam should not create instances of non-instantiable classes","SUCCESS","2016-08-21T23:35:46.849+07:00","0.0","0.03"
"Annotations test","Podam should not fill POJO's attributes annotated with @PodamExclude","SUCCESS","2016-08-21T23:35:39.709+07:00","0.0","0.2"
"Abnormal pojos test","Podam should return a null value for non instantiable POJOs","SUCCESS","2016-08-21T23:35:46.085+07:00","0.0","0.03"
"Class info test","Podam should return valid class info for POJOs with no attributes","SUCCESS","2016-08-21T23:35:43.396+07:00","0.0","0.0"
"Abnormal pojos test","Podam should throw an exception if a POJO contains invalid getters or setters","SUCCESS","2016-08-21T23:35:46.171+07:00","0.0","0.02"
"Multiple interfaces inheritance test","Podam will create an instance of a POJO but its interface types won't be instantiated","SUCCESS","2016-08-21T23:35:47.906+07:00","0.0","0.03"
"Annotations test","The @PodamCollection annotation should allow to set sizes on all collections and arrays","SUCCESS","2016-08-21T23:35:40.731+07:00","0.0","0.05"
"Class info test","The ClassInfo object created for a class should handle @PodamExcludeAnnotations","SUCCESS","2016-08-21T23:35:43.400+07:00","0.0","0.01"
"Random data provider strategy impl initialisation unit test","The Random Data Provider Strategy should be initialised correctly and allow for changes in the number of collection elements","SUCCESS","2016-08-21T23:35:45.650+07:00","0.0","0.0"
"External factory unit test","The management of external factories should be correct and chaining should work","SUCCESS","2016-08-21T23:35:46.881+07:00","0.0","0.01"
"XML datatype unit test","When given an external factory, Podam should be able to create instances of XMLGregorianCalendar","SUCCESS","2016-08-21T23:35:50.355+07:00","0.0","0.02"
"XML datatype unit test","When given an external factory, Podam should be able to create instances of the Duration class","SUCCESS","2016-08-21T23:35:50.296+07:00","0.0","0.03"
"XML datatype unit test","When given an external factory, Podam should be able to fill POJOs with instance attributes containing XMLGregorianCalendar and Duration","SUCCESS","2016-08-21T23:35:50.325+07:00","0.0","0.03"
"Memoization test","When memoization is set to false Podam should return different instances for different invocations","SUCCESS","2016-08-21T23:35:48.136+07:00","0.0","0.03"
"Memoization test","When memoization is set to true Podam should return the same instance for different invocations","SUCCESS","2016-08-21T23:35:48.164+07:00","0.0","0.03"
"Validated pojo test","When the @Size annotation doesn't have a max length specified, Podam should assign a sensible value","SUCCESS","2016-08-21T23:35:49.547+07:00","0.0","0.09"
